path,bx1,by1,bx2,by2,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
data/pictures/001875.jpg,343,65,422,144,16.24,20.95,24.69,17.2,33.48,18.22,43.77,18.29,50.7,17.04,55.26,20.04,22.39,26.43,32.17,26.7,44.96,25.78,53.96,25.91,32.96,40.0,41.58,41.75,49.09,39.43,42.87,48.74,42.74,52.0,42.57,55.25,28.0,25.52,49.52,25.13,43.29,36.04,30.85,53.31,49.33,52.95
data/pictures/001700.jpg,398,249,458,309,14.79,12.57,21.91,11.26,28.04,13.45,35.16,14.87,41.07,14.65,46.0,17.17,17.31,17.06,25.41,18.48,36.25,20.78,43.48,21.55,23.33,29.22,29.46,32.39,35.71,30.31,28.7,36.33,28.37,39.29,28.04,42.36,21.58,17.94,40.09,21.44,30.89,27.35,19.72,38.19,36.47,40.38
data/pictures/006673.jpg,104,652,243,791,102.42,39.52,98.97,44.12,93.8,49.29,91.31,59.83,90.93,70.18,86.14,83.02,88.82,41.05,81.92,50.63,78.47,63.85,73.68,78.42,54.33,50.63,50.68,55.81,54.52,62.7,42.83,56.0,36.12,55.61,28.65,55.61,86.9,45.07,76.17,69.41,58.73,52.74,40.14,51.97,34.4,66.34
data/pictures/007918.jpg,183,171,262,250,17.95,15.91,26.25,14.97,34.87,18.1,48.98,20.7,57.37,21.08,62.84,25.66,23.41,21.71,32.44,23.11,48.21,26.04,57.5,27.57,31.17,38.0,39.05,42.2,46.56,41.05,37.91,48.94,37.4,51.86,36.64,54.92,28.11,22.22,52.79,26.55,39.56,38.0,27.73,49.45,45.54,53.26
data/pictures/000639.jpg,207,196,394,383,44.15,40.57,62.41,38.55,76.95,44.97,106.03,47.68,123.96,43.28,140.86,46.32,51.25,55.45,76.61,62.56,107.05,62.56,134.44,62.22,78.98,91.26,92.85,101.06,108.4,93.96,93.52,113.62,93.18,122.75,92.51,132.22,63.76,56.47,120.57,60.86,93.52,91.59,69.17,118.99,115.5,123.38
data/pictures/010367.jpg,396,115,542,261,30.01,41.08,42.2,37.0,57.23,39.14,78.54,34.28,92.8,28.22,107.17,27.46,40.34,49.15,58.23,47.83,84.11,43.42,101.53,38.5,60.83,76.4,74.43,79.29,87.03,72.44,76.23,91.53,77.17,96.53,78.26,100.28,49.46,47.38,93.32,40.96,72.24,74.63,60.12,92.5,95.78,88.8
data/pictures/008767.jpg,29,14,520,505,132.31,108.0,166.84,104.22,205.61,121.59,281.9,121.0,320.99,106.59,359.91,112.03,150.0,150.22,206.97,163.41,287.07,164.76,342.94,159.37,196.87,250.24,238.61,273.8,285.72,252.26,239.95,301.4,240.62,324.96,241.3,349.86,180.05,154.66,317.36,158.7,231.2,256.3,196.36,295.1,294.05,301.65
data/pictures/005655.jpg,0,1,639,852,51.55,247.4,140.6,214.59,249.96,236.47,390.57,219.28,507.74,177.1,612.41,186.47,90.61,300.52,229.65,327.08,415.44,310.78,546.79,264.59,257.77,495.8,345.26,514.55,420.25,472.37,348.39,580.16,349.95,602.04,353.07,620.78,159.35,305.21,482.74,283.33,343.7,475.49,246.09,597.15,454.62,578.6
data/pictures/000054.jpg,275,155,334,211,12.96,15.7,17.09,13.75,22.14,14.36,32.34,12.3,36.25,10.24,40.58,8.39,15.54,19.41,22.86,18.8,33.99,16.84,40.58,15.39,24.61,28.9,30.48,29.72,35.22,25.91,32.44,36.01,32.75,37.14,33.06,38.17,19.46,19.41,37.59,16.12,29.76,26.11,24.09,37.45,39.86,34.05
data/pictures/004076.jpg,24,163,390,530,81.63,76.22,122.81,69.73,161.56,80.6,214.62,90.35,248.61,89.58,278.98,100.49,99.7,107.98,152.26,117.83,209.2,126.04,259.02,130.97,146.41,182.53,181.9,200.66,214.89,190.0,182.37,222.95,183.46,237.73,180.18,256.9,125.82,109.72,233.83,126.04,183.91,179.83,135.28,235.0,221.24,236.09
data/pictures/003228.jpg,113,98,211,196,19.46,29.96,26.04,26.43,35.09,25.91,51.96,22.43,59.78,17.22,70.74,17.22,27.43,35.48,38.22,34.61,56.65,30.78,69.0,25.57,43.78,50.96,51.43,52.52,60.65,48.35,53.0,60.0,54.74,64.35,56.06,68.35,32.48,34.43,62.39,27.48,49.35,48.52,45.83,65.05,64.85,61.31
data/pictures/000912.jpg,708,94,781,166,17.06,18.16,22.16,15.85,29.12,17.08,41.64,16.62,49.68,14.76,57.26,15.85,19.69,24.04,29.74,24.35,43.14,22.84,54.01,22.34,28.04,36.19,35.15,39.34,44.43,35.77,36.03,44.88,36.45,47.54,36.73,49.92,24.79,23.73,48.75,22.18,34.69,34.24,27.34,46.98,47.67,45.84
data/pictures/005386.jpg,0,147,493,663,98.26,121.63,139.25,109.27,175.09,117.96,266.13,119.65,322.33,108.41,367.29,112.34,134.62,165.17,191.94,180.83,275.12,179.22,336.38,159.55,191.38,270.82,231.29,291.62,274.49,271.25,237.47,315.78,239.15,329.83,239.15,348.94,164.41,165.17,307.72,164.61,229.68,274.75,188.57,322.53,292.54,321.4
data/pictures/008882.jpg,235,115,381,261,30.88,34.85,44.11,33.52,56.18,35.83,86.11,32.91,95.85,29.26,105.58,29.5,37.54,49.19,56.67,50.43,85.14,47.26,101.0,42.37,59.79,75.74,78.33,80.84,89.28,73.3,77.23,88.63,77.49,95.46,77.74,102.54,48.16,47.93,93.41,43.88,78.08,74.03,56.43,92.28,91.95,89.36
data/pictures/007107.jpg,69,132,184,247,26.63,26.56,37.07,23.7,48.94,27.75,67.18,28.9,80.19,26.48,91.39,30.48,30.56,35.44,47.18,37.02,69.25,38.15,85.96,39.15,46.97,58.18,55.27,62.31,64.71,59.48,55.11,69.81,55.04,75.42,54.29,82.04,39.07,34.88,78.21,37.05,54.81,54.97,41.14,73.78,69.94,76.14
data/pictures/002325.jpg,143,183,235,275,14.26,38.05,19.47,31.69,27.86,28.39,43.11,19.62,50.36,12.12,60.7,8.2,21.38,42.75,33.71,36.77,49.98,26.1,60.02,17.71,42.63,51.1,52.9,49.15,60.15,40.33,55.37,52.4,59.23,56.63,62.18,60.67,27.23,38.55,54.81,20.89,49.26,44.6,45.75,60.85,68.37,46.42
data/pictures/006064.jpg,42,161,571,691,132.03,134.35,167.37,126.08,211.74,124.58,293.71,117.81,342.59,103.52,398.99,107.28,154.59,174.96,220.01,183.99,308.75,176.47,380.19,160.67,207.98,272.72,252.35,296.04,311.92,271.77,267.8,330.88,270.61,344.57,272.42,363.21,186.92,177.22,342.59,165.94,244.08,269.72,211.33,330.01,338.06,330.04
data/pictures/001378.jpg,207,73,335,201,23.2,33.5,39.28,29.23,52.59,30.73,74.1,31.17,85.67,27.27,94.91,28.64,33.72,42.39,52.09,42.79,74.46,41.21,90.53,39.53,51.98,66.95,68.92,70.43,80.23,65.65,67.22,79.05,66.95,84.67,66.69,90.81,44.05,41.29,82.99,39.02,69.43,63.14,42.55,81.73,81.23,81.73
data/pictures/002715.jpg,473,120,568,215,41.31,14.39,44.95,18.39,47.86,22.58,52.23,26.04,57.5,29.86,61.69,35.86,41.85,20.21,45.67,27.13,52.59,34.23,57.5,39.87,40.94,41.69,44.22,47.14,49.68,48.78,43.13,57.15,42.76,61.34,42.76,66.43,44.22,23.13,54.77,36.41,45.13,42.41,39.12,54.79,48.95,66.98
data/pictures/008363.jpg,135,103,418,386,69.17,65.17,93.48,59.45,119.7,67.08,163.55,67.56,188.82,61.84,211.22,66.13,80.61,89.01,116.36,91.87,166.09,93.78,200.52,92.35,114.43,143.04,141.22,153.09,166.09,145.43,138.83,172.22,138.35,185.61,138.35,198.52,99.13,89.48,183.78,91.87,142.17,136.83,103.02,179.57,170.7,181.96
data/pictures/008099.jpg,109,59,216,166,22.66,39.07,27.55,32.05,38.6,30.35,52.63,23.55,62.2,16.54,73.46,14.2,30.53,44.38,41.92,38.93,58.8,31.63,70.91,25.04,47.11,59.05,56.25,58.84,64.75,51.61,59.43,64.36,61.35,68.19,63.18,72.07,35.63,40.98,64.54,27.38,54.33,55.22,49.98,69.67,73.43,59.74
data/pictures/010434.jpg,132,74,487,429,96.33,71.37,126.81,72.61,157.29,80.16,209.42,89.13,232.55,87.48,247.42,90.78,113.01,108.55,148.7,112.24,205.36,118.26,240.38,118.57,146.16,175.12,176.64,189.19,201.84,181.57,176.05,223.18,175.47,233.73,173.71,246.63,131.22,111.16,223.19,118.87,182.5,173.95,135.07,226.81,200.67,227.29
data/pictures/007606.jpg,255,75,341,161,25.83,24.34,29.86,22.48,33.74,21.23,43.21,18.13,49.88,15.49,58.88,13.63,27.01,34.89,35.29,30.7,48.33,26.51,59.99,23.23,35.13,43.52,42.57,45.21,49.33,39.8,43.21,50.26,44.43,55.01,45.61,60.09,30.64,32.41,53.9,23.4,39.86,41.49,39.02,59.26,57.49,51.5
data/pictures/001517.jpg,163,30,306,174,30.8,52.25,38.72,49.53,50.71,48.81,60.74,36.95,74.35,23.62,90.14,14.91,40.61,55.73,55.93,52.37,72.27,40.02,86.33,30.69,65.37,78.05,82.79,79.41,88.5,65.8,84.96,85.39,90.68,92.47,96.39,98.73,47.14,53.28,78.71,35.05,72.17,80.5,75.71,91.11,107.01,75.87
data/pictures/008867.jpg,198,146,276,224,15.64,18.13,22.79,16.4,31.43,17.76,46.89,18.54,54.46,17.61,61.76,20.23,18.97,24.54,30.97,25.8,46.1,26.27,57.57,26.15,30.44,39.96,38.7,43.73,46.27,40.64,38.85,47.44,38.85,51.15,38.85,55.17,25.86,24.87,51.68,25.65,39.0,39.87,26.64,48.99,49.83,49.76
data/pictures/004299.jpg,148,150,532,533,81.43,97.13,118.33,87.0,155.67,99.0,221.89,86.11,255.22,79.89,293.44,78.11,100.11,119.0,153.0,131.44,226.78,129.22,283.22,110.56,154.33,204.33,194.33,218.56,223.67,199.89,194.33,238.56,195.67,248.33,196.11,257.22,125.89,121.67,253.89,116.33,194.33,206.56,147.67,239.89,235.22,230.56
data/pictures/006616.jpg,153,254,527,627,91.64,82.19,123.7,79.65,160.81,85.19,218.97,95.71,254.43,89.62,283.79,90.17,101.54,105.13,154.16,121.19,223.41,126.73,276.58,115.65,150.29,190.99,182.25,209.5,216.22,194.27,180.72,231.26,181.31,244.17,179.58,255.47,126.47,109.56,251.1,118.98,181.31,194.31,138.1,229.21,223.65,236.96
data/pictures/005251.jpg,30,151,594,715,136.0,135.18,183.61,124.02,229.73,125.51,320.5,134.43,362.16,121.79,409.03,129.23,161.04,182.3,229.73,190.98,331.94,189.96,400.81,183.15,228.21,284.33,282.63,302.19,337.89,287.73,282.63,337.05,285.18,364.26,286.88,391.46,199.3,182.3,367.65,183.15,281.07,269.09,226.01,373.25,342.82,369.53
data/pictures/007404.jpg,274,187,354,270,19.21,21.05,25.61,18.3,32.54,20.3,47.06,20.0,53.5,17.91,60.84,20.9,21.0,26.59,29.39,26.74,49.31,27.34,58.89,26.44,29.53,41.23,38.24,46.07,48.12,41.35,38.38,51.15,38.4,55.28,38.46,59.22,24.9,26.89,53.65,27.04,38.23,41.57,28.19,51.0,53.94,51.13
data/pictures/004751.jpg,92,172,580,660,121.7,108.54,172.33,102.84,221.06,114.86,284.47,118.33,312.19,106.64,336.24,106.0,146.38,155.37,208.4,164.86,274.22,164.86,322.47,154.25,200.81,255.99,260.93,268.01,291.3,252.83,250.17,299.02,251.43,318.01,245.13,341.66,179.92,157.9,294.06,156.67,261.56,245.23,178.51,304.02,286.24,303.45
data/pictures/007649.jpg,178,65,478,365,58.61,86.07,86.06,69.37,118.28,69.37,166.01,65.79,202.41,61.01,227.47,73.54,74.72,102.18,114.04,99.71,171.42,92.42,210.76,89.06,123.28,155.64,156.35,155.64,184.55,146.4,159.75,181.42,161.7,194.06,162.67,205.24,94.58,99.23,190.87,89.5,157.81,139.11,119.47,204.21,193.79,196.98
data/pictures/002829.jpg,0,286,124,417,22.38,28.47,36.48,27.8,49.24,30.93,70.51,31.38,85.95,29.59,98.04,33.17,29.32,43.24,45.76,44.77,70.73,44.14,91.1,43.24,45.89,65.18,59.09,69.21,71.85,65.18,59.54,78.16,59.76,87.34,60.0,97.04,37.12,43.51,80.58,42.8,58.64,62.72,45.76,81.57,74.31,81.74
data/pictures/001102.jpg,61,97,182,218,21.24,41.62,30.87,36.8,42.38,35.96,58.92,27.8,67.92,19.01,80.9,15.87,29.66,51.52,46.78,45.17,65.62,35.96,82.57,27.38,54.06,66.52,67.29,65.27,76.0,55.1,70.01,71.97,73.15,77.2,76.09,82.86,37.5,47.05,72.53,30.52,63.74,59.0,57.45,82.23,86.34,69.67
data/pictures/002168.jpg,211,66,469,323,95.95,54.29,106.62,54.29,117.71,58.4,155.49,59.63,186.29,54.7,210.51,69.07,90.61,81.8,111.55,86.32,153.85,87.14,190.39,85.5,91.84,126.15,106.52,140.68,140.29,136.83,108.68,151.73,107.03,163.93,105.71,177.6,102.11,80.57,171.5,82.21,106.79,124.24,91.43,167.21,141.83,168.71
data/pictures/002283.jpg,132,125,205,198,13.52,29.69,17.72,24.79,23.74,22.55,35.38,15.17,41.6,10.28,48.43,8.55,17.55,33.81,26.55,28.68,41.76,20.85,50.78,16.66,32.67,40.29,40.31,39.17,45.45,33.94,42.64,43.02,44.34,46.5,46.02,49.72,21.42,30.21,45.45,17.88,38.28,35.5,33.48,49.83,53.77,38.64
data/pictures/004952.jpg,261,189,392,374,35.75,57.75,47.49,49.35,65.41,49.35,90.75,41.75,103.0,32.5,118.5,28.0,49.0,73.5,69.5,65.5,102.25,60.0,121.62,51.11,78.41,94.68,100.89,98.89,116.0,84.0,104.5,106.0,107.75,120.5,113.75,134.5,58.75,69.25,110.38,53.22,96.5,85.75,76.25,125.75,131.75,107.75
data/pictures/005076.jpg,81,76,562,558,117.22,114.17,154.9,100.61,194.09,114.68,268.95,111.16,304.12,97.09,340.29,94.58,137.31,164.92,196.6,167.93,279.0,161.4,331.75,153.86,204.64,252.34,243.83,257.36,276.48,246.31,254.38,292.53,254.88,309.61,255.88,330.71,167.46,164.42,305.12,157.38,239.81,230.73,194.02,315.68,298.09,304.59
data/pictures/006115.jpg,187,248,624,685,109.61,117.86,149.61,106.65,194.59,111.29,246.54,97.38,270.19,89.96,291.06,89.49,123.64,143.75,187.17,151.64,244.22,137.26,282.71,117.32,186.71,248.57,238.65,255.06,262.77,226.3,228.45,268.04,229.38,276.39,229.38,280.57,158.88,142.36,264.62,126.59,249.78,235.58,163.56,284.72,246.07,262.94
data/pictures/008863.jpg,116,81,374,339,46.45,73.1,73.15,62.14,101.75,61.66,140.01,58.12,169.33,52.05,195.12,62.67,59.32,89.78,96.02,85.93,148.94,80.73,184.0,82.39,102.59,132.44,136.54,133.64,161.75,126.88,138.49,157.22,141.52,168.34,144.05,178.46,78.32,85.42,166.3,77.33,137.48,110.2,101.75,179.4,174.39,169.36
data/pictures/009834.jpg,52,69,280,297,50.2,41.38,78.53,46.42,104.14,53.41,127.58,56.81,141.95,55.92,155.46,61.41,64.95,69.32,94.44,74.36,127.43,78.24,149.55,79.02,94.83,113.17,118.89,122.1,138.68,112.01,121.22,137.23,122.38,148.88,121.99,162.07,80.47,69.32,139.07,76.3,127.43,105.41,83.96,147.32,135.96,148.88
data/pictures/003474.jpg,113,51,180,117,20.78,11.86,25.7,11.41,29.81,13.69,40.9,15.64,47.65,16.32,53.71,19.52,20.82,17.9,28.67,21.01,40.44,23.64,49.48,24.33,25.12,30.96,30.15,36.67,38.39,35.19,29.7,39.08,29.13,42.85,28.45,46.88,24.9,18.95,44.79,23.18,29.58,33.24,21.26,38.36,40.22,43.53
data/pictures/007406.jpg,0,0,52,61,7.77,11.13,14.94,11.13,20.57,12.07,27.57,13.95,32.43,14.97,36.44,17.28,10.67,17.87,16.98,19.07,26.29,20.78,32.6,21.54,16.29,30.75,21.15,33.23,25.68,31.72,21.04,36.04,20.28,39.6,19.46,43.39,14.25,18.13,29.7,21.2,23.04,31.53,12.03,37.06,24.49,39.04
data/pictures/007714.jpg,224,145,345,266,33.61,19.93,46.02,19.69,58.81,23.41,76.27,31.02,88.85,35.75,96.88,45.24,36.2,30.35,50.89,35.51,72.3,43.54,89.92,51.16,42.62,51.32,57.69,64.15,71.57,64.95,55.0,71.31,52.32,77.35,49.63,82.95,44.26,32.81,81.86,46.46,61.94,55.19,31.05,70.86,65.75,86.75
data/pictures/001649.jpg,101,81,287,267,41.7,49.13,59.16,41.9,78.24,45.18,104.03,42.2,114.87,36.48,124.21,37.69,52.09,65.35,75.42,64.49,103.33,60.18,121.31,55.0,80.24,97.31,100.42,103.03,112.16,91.89,102.22,112.06,102.83,121.7,103.13,130.13,64.58,64.19,112.76,56.96,104.03,92.19,75.12,121.7,112.76,111.46
data/pictures/000959.jpg,353,97,391,134,10.87,9.37,12.44,8.12,15.08,8.05,22.74,7.99,24.88,7.8,27.33,8.05,11.75,12.39,15.77,12.26,22.74,12.2,27.39,11.95,15.27,19.73,18.85,20.24,22.93,19.29,18.85,22.56,18.91,24.44,19.16,26.33,13.32,12.26,24.69,11.63,18.6,18.13,14.83,24.13,24.0,23.5
data/pictures/000787.jpg,253,93,307,147,10.43,14.52,15.27,11.67,20.6,12.16,32.01,12.66,38.09,11.91,42.05,14.89,13.29,18.49,20.73,17.99,32.63,17.74,39.45,17.74,21.59,27.04,27.55,27.79,33.0,26.42,27.79,32.13,27.92,35.23,28.04,37.83,17.38,18.11,36.1,17.62,27.55,24.44,18.87,35.72,34.67,35.61
data/pictures/007151.jpg,511,347,548,383,14.83,8.44,15.13,8.15,15.52,7.95,16.5,7.56,18.4,6.76,20.88,6.48,16.31,12.76,17.0,12.57,17.72,11.84,19.53,10.43,16.43,18.43,18.4,19.56,20.2,17.59,18.8,21.87,19.64,23.62,20.55,25.47,16.6,12.57,18.63,11.05,16.65,18.15,19.98,23.28,22.35,22.38
data/pictures/004672.jpg,0,25,557,681,67.19,161.5,142.62,145.04,220.78,153.27,323.98,155.41,396.97,139.81,468.29,153.44,109.3,213.03,196.1,219.1,348.32,212.24,437.51,196.96,214.09,337.95,282.38,366.65,347.98,332.16,282.79,407.11,282.49,426.17,283.7,447.02,153.59,212.24,390.83,202.64,279.62,338.52,188.33,419.37,373.01,415.79
data/pictures/004506.jpg,165,267,476,578,76.6,71.31,107.97,64.62,133.49,71.91,183.9,75.71,211.95,70.12,237.05,77.79,83.36,96.98,126.65,101.99,182.25,105.18,226.91,102.45,126.19,156.22,150.35,165.34,179.41,159.04,152.17,186.3,151.29,202.36,150.91,218.94,104.32,97.43,205.49,101.54,153.43,147.0,115.55,202.12,181.44,205.97
data/pictures/004389.jpg,5,152,639,787,146.31,154.36,200.71,141.05,265.74,154.54,363.16,154.0,423.7,135.41,486.9,145.64,176.93,204.59,255.57,214.28,371.5,203.44,450.04,193.94,258.11,327.4,316.58,350.28,369.96,323.59,317.85,389.68,320.39,416.38,321.66,441.8,216.16,202.84,411.91,193.94,315.11,323.17,247.94,404.94,386.49,397.31
data/pictures/005248.jpg,231,262,416,447,42.9,48.41,58.43,44.23,76.06,44.93,103.6,43.5,119.88,37.51,133.8,38.43,51.08,63.67,73.97,61.86,106.2,59.3,131.71,54.9,78.14,97.8,95.07,99.65,111.19,92.14,96.38,110.85,97.5,120.99,97.16,131.88,62.14,61.86,116.99,55.53,92.97,91.56,70.01,117.63,119.38,113.64
data/pictures/002443.jpg,42,94,329,378,63.12,73.79,84.93,69.94,111.25,67.08,166.15,62.25,192.06,58.29,214.67,58.71,79.85,94.71,116.99,96.02,166.52,92.8,200.35,84.05,118.7,148.18,146.0,155.84,168.61,144.54,146.84,172.17,147.77,185.37,148.51,197.71,99.11,93.46,185.78,86.34,144.33,141.61,115.71,183.23,178.24,179.71
data/pictures/001657.jpg,696,122,746,175,10.19,15.79,13.45,14.01,18.5,13.73,25.6,11.68,29.33,10.0,33.91,9.53,12.96,19.77,19.62,18.68,28.12,15.51,34.28,13.55,22.25,28.23,26.92,29.05,30.45,25.88,27.9,31.6,28.77,33.53,29.61,36.06,16.26,18.78,30.73,14.39,24.83,26.14,24.1,34.75,33.81,31.95
data/pictures/009113.jpg,167,84,239,156,14.42,19.08,20.95,16.98,27.49,17.72,40.93,15.62,47.59,14.14,54.75,15.62,17.13,25.37,27.49,24.5,43.15,22.65,53.06,21.5,28.6,37.58,36.25,38.73,43.82,35.79,36.25,43.87,36.74,47.2,37.09,50.08,22.43,24.5,47.88,21.5,35.63,34.86,28.83,47.98,46.36,46.21
data/pictures/009496.jpg,170,134,314,278,32.15,38.72,45.04,32.88,58.18,33.61,81.54,32.88,94.17,29.65,106.85,33.12,42.12,48.21,60.44,47.75,83.26,45.76,101.01,43.83,60.37,74.25,72.35,78.5,85.0,71.56,72.6,88.42,72.84,93.38,73.09,98.59,50.77,47.0,91.69,44.28,72.84,68.58,57.94,93.47,88.11,93.23
data/pictures/009399.jpg,126,115,452,441,76.08,81.79,104.12,73.43,135.39,72.3,185.87,72.84,215.83,69.7,237.28,84.17,93.38,102.67,131.57,105.65,187.66,104.46,226.44,102.67,132.76,166.51,165.42,173.12,193.3,164.0,165.42,204.75,165.96,213.33,166.49,221.38,113.94,101.8,207.25,101.8,165.96,155.96,130.03,213.33,202.42,211.19
data/pictures/008781.jpg,153,107,310,264,44.29,36.53,56.45,32.15,69.35,36.53,91.25,36.53,105.36,34.82,117.77,39.93,49.8,47.88,67.65,50.4,91.38,51.19,109.0,51.74,62.54,79.11,75.13,84.51,90.0,82.58,74.58,97.72,73.75,102.41,73.75,107.36,59.99,47.88,99.64,50.36,75.68,76.25,57.51,99.38,91.25,102.23
data/pictures/001238.jpg,43,156,153,266,30.21,26.25,38.1,23.86,47.1,25.33,60.86,24.96,74.27,24.23,85.1,27.16,33.14,36.16,45.26,35.98,64.9,34.87,79.04,35.43,43.24,56.17,52.97,58.92,63.07,55.99,52.32,67.3,52.51,71.26,52.7,75.03,39.2,37.63,72.06,37.26,51.32,52.5,39.75,73.79,67.11,74.34
data/pictures/001267.jpg,31,80,186,236,37.56,36.32,51.08,33.34,66.5,36.86,86.79,39.57,102.48,34.15,118.17,37.4,44.59,50.12,64.88,50.78,90.58,50.93,110.15,49.47,61.9,78.52,76.24,83.93,92.47,78.52,76.51,93.67,76.56,101.29,76.78,108.55,55.79,49.12,100.32,48.76,74.89,74.19,59.2,101.79,95.99,101.79
data/pictures/009704.jpg,45,84,242,281,38.12,62.76,52.07,53.05,71.18,53.05,102.12,44.56,116.68,32.12,137.01,33.94,51.47,74.59,77.55,71.86,107.89,59.12,130.94,49.41,84.23,105.83,110.31,109.17,124.87,94.61,110.62,117.66,114.26,126.15,118.81,135.86,64.51,72.16,120.02,52.75,104.55,97.34,91.51,131.01,134.58,114.02
data/pictures/008133.jpg,168,173,263,268,19.87,21.83,30.83,17.65,39.51,21.55,45.09,24.61,46.65,24.26,48.04,24.78,31.13,29.93,40.22,31.22,48.39,32.96,51.87,34.7,46.83,47.22,56.04,51.57,61.09,44.26,57.49,55.63,58.65,62.87,59.91,70.51,36.74,28.96,50.13,34.0,60.04,42.7,43.0,61.83,58.3,61.3
data/pictures/007943.jpg,259,140,385,266,23.4,39.02,33.65,32.45,46.79,31.87,64.43,27.62,80.82,21.23,95.13,23.36,32.29,45.59,48.49,43.08,72.89,38.25,89.07,34.14,50.66,65.51,64.0,70.15,78.44,61.43,66.85,75.93,68.3,82.93,69.51,89.94,40.52,44.04,79.41,35.11,61.49,64.15,49.5,79.23,90.1,72.08
data/pictures/001889.jpg,146,78,279,211,25.49,45.91,33.38,39.19,47.06,35.71,68.16,28.29,76.97,21.57,90.19,19.71,35.93,54.03,52.15,46.89,74.42,39.42,90.88,33.62,58.39,71.05,72.83,70.56,84.09,59.06,75.35,78.84,77.97,86.47,80.42,93.33,43.58,49.86,82.3,36.87,71.01,64.41,61.08,90.88,93.9,76.29
data/pictures/008387.jpg,415,106,524,215,20.31,37.08,29.22,30.23,40.17,27.71,56.4,22.58,68.34,18.61,80.41,19.39,27.58,42.43,41.51,37.52,62.88,30.46,77.38,28.03,44.11,57.68,56.69,58.28,68.07,50.29,58.69,65.47,60.68,70.86,62.68,75.85,34.52,39.51,69.87,29.13,54.29,53.09,45.43,73.88,76.48,65.57
data/pictures/001278.jpg,154,98,189,130,8.09,7.25,11.8,6.55,15.91,7.3,20.32,7.36,22.75,6.84,24.78,7.3,9.82,10.1,14.75,10.38,20.72,10.26,24.43,10.38,14.87,15.88,18.35,16.93,21.42,16.17,18.12,19.3,18.0,21.39,18.0,23.71,12.49,10.14,22.7,10.09,19.16,15.3,12.9,21.33,21.3,21.28
data/pictures/004166.jpg,91,206,555,670,108.29,106.99,150.46,95.3,194.99,105.88,272.78,105.43,325.05,104.55,366.94,115.64,126.75,146.48,188.28,152.47,279.08,152.41,339.86,154.21,180.8,233.17,224.87,253.52,276.27,239.33,224.87,279.66,224.87,304.05,222.25,334.29,156.05,147.24,311.11,151.6,225.74,229.13,157.34,287.49,291.78,292.93
data/pictures/001116.jpg,291,28,327,65,7.9,9.09,11.3,8.45,14.98,9.23,20.51,9.23,25.25,7.89,29.29,8.38,9.3,12.16,13.99,12.35,21.92,12.07,26.95,11.36,13.71,18.37,17.53,20.14,21.36,18.52,17.53,21.92,17.53,24.47,17.6,26.95,11.58,12.28,24.4,11.29,17.25,18.3,12.57,22.84,23.7,22.77
data/pictures/010511.jpg,15,88,274,348,65.21,53.79,87.18,52.46,111.87,62.63,151.05,66.04,171.87,60.69,189.59,61.28,76.08,77.73,108.94,84.99,149.9,88.4,183.19,83.71,104.67,133.21,128.99,143.02,150.76,134.49,128.99,161.8,128.57,170.76,128.14,179.72,92.72,79.87,166.97,84.14,130.7,131.5,97.13,160.34,150.82,163.8
data/pictures/007151.jpg,188,318,208,338,5.18,5.0,6.67,4.09,8.79,4.51,12.29,3.86,15.07,3.26,17.01,4.25,5.69,7.28,8.61,6.53,13.09,6.19,16.08,6.17,7.34,9.37,9.09,9.01,11.23,9.25,8.24,11.31,8.25,12.9,8.01,14.94,7.1,6.68,14.96,5.85,9.05,7.71,5.12,13.2,11.26,12.99
data/pictures/009054.jpg,170,98,280,208,24.65,29.12,33.73,26.22,42.65,28.85,58.76,26.1,68.78,19.61,79.98,21.18,31.65,38.08,43.79,37.24,61.57,34.15,74.08,30.61,45.6,58.31,56.21,59.69,66.23,55.17,57.38,66.57,58.56,72.07,59.35,77.17,37.35,37.1,67.01,31.6,55.62,54.97,46.19,70.89,72.12,66.37
data/pictures/000624.jpg,122,13,151,42,8.05,6.78,10.02,6.35,12.82,6.57,17.35,7.63,19.0,7.31,20.75,7.42,7.95,9.43,11.77,9.38,17.62,10.55,21.13,10.5,11.19,14.59,14.4,15.45,17.06,14.7,14.27,17.51,14.1,19.23,14.09,21.26,9.81,9.54,19.21,10.6,14.44,13.43,10.55,19.53,17.62,19.32
data/pictures/000090.jpg,51,113,80,143,5.79,7.79,8.81,7.25,12.06,7.3,17.43,8.38,20.09,7.3,22.66,7.61,7.19,9.6,11.79,9.64,18.69,10.0,22.43,9.78,10.66,15.19,14.76,16.54,17.43,15.37,15.08,17.53,15.04,19.2,15.08,21.23,9.53,9.51,20.67,9.55,14.99,14.6,9.67,18.93,18.42,18.88
data/pictures/000090.jpg,19,21,48,51,7.07,6.64,10.37,6.28,13.51,7.05,16.5,7.41,19.69,7.36,22.43,8.7,8.1,9.01,12.22,9.57,17.12,10.14,20.98,10.66,10.52,13.95,13.92,15.86,17.22,15.5,13.92,17.41,13.97,19.72,13.77,22.35,10.01,9.62,19.13,10.81,14.18,14.47,9.13,17.92,17.01,19.98
